model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_v2_N4_B0_E4_nb_zones_4_highest_sv_std_filters_svd,4,0,4, zones, highest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.45833333 0.66666667 0.45833333 0.63636364 0.54545455],0.473684210526316,0.421052631578947,0.78125,1,1,1,0.444444444444444,0.363636363636364,0.494318181818182,0.45,0.428571428571429,0.420168067226891,0.78125,0.742574257425743,0.783375040800783
ensemble_model_v2_N4_B0_E4_nb_zones_4_lowest_sv_std_filters_svd,4,0,4, zones, lowest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.625      0.58333333 0.54166667 0.63636364 0.63636364],0.473684210526316,0.736842105263158,0.84375,1,1,1,0.333333333333333,0.263157894736842,0.473684210526316,0.75,0.681818181818182,0.747159090909091,0.838709677419355,0.787878787878788,0.8455522971652
ensemble_model_v2_N8_B0_E8_nb_zones_4_highest_sv_std_filters_svd,8,0,8, zones, highest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.5        0.54166667 0.375      0.45454545 0.27272727],0.473684210526316,0.421052631578947,0.78125,1,1,1,0.375,0.375,0.460227272727273,0.421052631578947,0.470588235294118,0.425770308123249,0.774193548387097,0.791208791208791,0.781743009465782
ensemble_model_v2_N8_B0_E8_nb_zones_4_lowest_sv_std_filters_svd,8,0,8, zones, lowest_sv_std_filters, svd,114,38,38,0.6,0.2,0.2, [0.66666667 0.66666667 0.72727273 0.72727273 0.77272727],0.605263157894737,0.631578947368421,0.847368421052631,1,1,1,0.615384615384615,0.545454545454545,0.616477272727273,0.631578947368421,0.571428571428571,0.638655462184874,0.848167539267016,0.81,0.849444444444444
ensemble_model_v2_N16_B0_E16_nb_zones_4_lowest_sv_std_filters_svd,16,0,16, zones, lowest_sv_std_filters, svd,112,37,37,0.602150537634409,0.198924731182796,0.198924731182796, [0.70833333 0.5        0.68181818 0.59090909 0.40909091],0.432432432432432,0.567567567567568,0.801075268817204,1,1,1,0.432432432432432,0.470588235294118,0.435294117647059,0.578947368421053,0.733333333333333,0.593939393939394,0.802139037433155,0.852272727272727,0.803687384044527
ensemble_model_v2_N16_B0_E16_nb_zones_4_highest_sv_std_filters_svd,16,0,16, zones, highest_sv_std_filters, svd,114,38,38,0.6,0.2,0.2, [0.5        0.5        0.40909091 0.5        0.59090909],0.447368421052632,0.473684210526316,0.78421052631579,1,1,1,0.511627906976744,0.55,0.441666666666667,0.473684210526316,0.5,0.475,0.78974358974359,0.810526315789474,0.78421052631579
ensemble_model_v2_N26_B0_E26_nb_zones_4_highest_sv_std_filters_svd,26,0,26, zones, highest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.45833333 0.58333333 0.66666667 0.63636364 0.59090909],0.552631578947368,0.5,0.8125,1,1,1,0.484848484848485,0.533333333333333,0.549275362318841,0.536585365853658,0.733333333333333,0.540579710144928,0.810526315789474,0.875,0.817307692307692
ensemble_model_v2_N26_B0_E26_nb_zones_4_lowest_sv_std_filters_svd,26,0,26, zones, lowest_sv_std_filters, svd,122,40,40,0.603960396039604,0.198019801980198,0.198019801980198, [0.65384615 0.54166667 0.625      0.66666667 0.54166667],0.55,0.45,0.801980198019802,1,1,1,0.526315789473684,0.5,0.55,0.3125,0.3125,0.427083333333333,0.791666666666667,0.783505154639175,0.801276386843397
ensemble_model_v2_N32_B0_E32_nb_zones_4_lowest_sv_std_filters_svd,32,0,32, zones, lowest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.58333333 0.625      0.45833333 0.63636364 0.5       ],0.552631578947368,0.447368421052632,0.802083333333333,1,1,1,0.54054054054054,0.555555555555556,0.552777777777778,0.432432432432432,0.4,0.45,0.8,0.791666666666667,0.802083333333333
ensemble_model_v2_N32_B0_E32_nb_zones_4_highest_sv_std_filters_svd,32,0,32, zones, highest_sv_std_filters, svd,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.45833333 0.58333333 0.625      0.625      0.59090909],0.512820512820513,0.461538461538462,0.795918367346939,1,1,1,0.577777777777778,0.68421052631579,0.517105263157895,0.487804878048781,0.555555555555556,0.468253968253968,0.803921568627451,0.854166666666667,0.797083333333333
ensemble_model_v2_N40_B0_E40_nb_zones_4_lowest_sv_std_filters_svd,40,0,40, zones, lowest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.45833333 0.70833333 0.5        0.72727273 0.45454545],0.526315789473684,0.526315789473684,0.802083333333333,0.982456140350877,0.96551724137931,0.982758620689655,0.625,0.833333333333333,0.541666666666667,0.571428571428571,0.521739130434783,0.527536231884058,0.813725490196078,0.838383838383838,0.800912349299446
ensemble_model_v2_N40_B0_E40_nb_zones_4_highest_sv_std_filters_svd,40,0,40, zones, highest_sv_std_filters, svd,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.625      0.5        0.625      0.54166667 0.54545455],0.58974358974359,0.615384615384615,0.841836734693877,1,1,1,0.6,0.545454545454545,0.596256684491979,0.651162790697674,0.636363636363636,0.612299465240642,0.845771144278607,0.825242718446602,0.842728886105022
svm_model_N4_B0_E4_nb_zones_4_highest_sv_std_filters_svdn,4,0,4,4, highest_sv_std_filters, svdn,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.5        0.45833333 0.41666667 0.45454545 0.63636364],0.473684210526316,0.552631578947368,0.645833333333333,0.730434782608696,0.724137931034483,0.732758620689655,0.523809523809524,0.5,0.46875,0.585365853658537,0.545454545454545,0.553977272727273,0.656565656565657,0.637254901960784,0.64640522875817
svm_model_N4_B0_E4_nb_zones_4_lowest_sv_std_filters_svdn,4,0,4,4, lowest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.5        0.58333333 0.41666667 0.58333333 0.54166667],0.525,0.35,0.705,0.885245901639344,0.9,0.883333333333333,0.641509433962264,0.80952380952381,0.510025062656642,0.48,0.923076923076923,0.498575498575499,0.737777777777778,0.882978723404255,0.715074267362505
svm_model_N8_B0_E8_nb_zones_4_highest_sv_std_filters_svdn,8,0,8,4, highest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.58333333 0.5        0.58333333 0.58333333 0.54545455],0.564102564102564,0.615384615384615,0.795918367346939,0.933333333333333,0.949152542372881,0.932203389830508,0.54054054054054,0.555555555555556,0.563492063492063,0.666666666666667,0.714285714285714,0.607142857142857,0.801980198019802,0.826530612244898,0.795918367346939
svm_model_N8_B0_E8_nb_zones_4_lowest_sv_std_filters_svdn,8,0,8,4, lowest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.625      0.625      0.45833333 0.54166667 0.5       ],0.575,0.45,0.755,0.913793103448276,0.883333333333333,0.916666666666667,0.701754385964912,0.8,0.5,0.45,0.473684210526316,0.451127819548872,0.769953051643193,0.788461538461538,0.753605769230769
svm_model_N16_B0_E16_nb_zones_4_lowest_sv_std_filters_svdn,16,0,16,4, lowest_sv_std_filters, svdn,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.5        0.45833333 0.45833333 0.68181818 0.5       ],0.368421052631579,0.578947368421053,0.6875,0.827586206896552,0.827586206896552,0.827586206896552,0.368421052631579,0.466666666666667,0.385507246376812,0.619047619047619,0.565217391304348,0.582608695652174,0.693877551020408,0.708333333333333,0.6875
svm_model_N16_B0_E16_nb_zones_4_highest_sv_std_filters_svdn,16,0,16,4, highest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.66666667 0.5        0.58333333 0.45833333 0.45454545],0.487179487179487,0.512820512820513,0.744897959183674,0.904347826086956,0.88135593220339,0.906779661016949,0.5,0.555555555555556,0.492063492063492,0.512820512820513,0.5,0.513157894736842,0.742268041237113,0.742268041237113,0.74487139435593
svm_model_N26_B0_E26_nb_zones_4_highest_sv_std_filters_svdn,26,0,26,4, highest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.54166667 0.5        0.625      0.5        0.63636364],0.435897435897436,0.512820512820513,0.73469387755102,0.907563025210084,0.915254237288135,0.906779661016949,0.56,0.875,0.502717391304348,0.666666666666667,0.904761904761905,0.48015873015873,0.769911504424779,0.90625,0.738125
svm_model_N26_B0_E26_nb_zones_4_lowest_sv_std_filters_svdn,26,0,26,4, lowest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.41666667 0.45833333 0.5        0.5        0.45454545],0.512820512820513,0.461538461538462,0.75,0.918918918918919,0.864406779661017,0.923728813559322,0.24,0.15,0.522368421052632,0.222222222222222,0.142857142857143,0.488095238095238,0.699386503067485,0.57,0.75375
svm_model_N32_B0_E32_nb_zones_4_lowest_sv_std_filters_svdn,32,0,32,4, lowest_sv_std_filters, svdn,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.625      0.625      0.58333333 0.63636364 0.59090909],0.552631578947368,0.736842105263158,0.677083333333333,0.715447154471545,0.758620689655172,0.698275862068966,0.622222222222222,0.608695652173913,0.53768115942029,0.772727272727273,0.80952380952381,0.728291316526611,0.707547169811321,0.735294117647059,0.673202614379085
svm_model_N32_B0_E32_nb_zones_4_highest_sv_std_filters_svdn,32,0,32,4, highest_sv_std_filters, svdn,114,38,38,0.6,0.2,0.2, [0.625      0.625      0.63636364 0.63636364 0.77272727],0.605263157894737,0.394736842105263,0.757894736842105,0.93103448275862,0.947368421052632,0.929824561403509,0.666666666666667,0.833333333333333,0.616666666666667,0.439024390243903,0.692307692307692,0.466153846153846,0.772277227722772,0.886363636363636,0.766711229946524
svm_model_N40_B0_E40_nb_zones_4_lowest_sv_std_filters_svdn,40,0,40,4, lowest_sv_std_filters, svdn,112,37,37,0.602150537634409,0.198924731182796,0.198924731182796, [0.625      0.45454545 0.68181818 0.54545455 0.45454545],0.432432432432432,0.594594594594595,0.806451612903226,1,1,1,0.432432432432432,0.4,0.435294117647059,0.482758620689655,0.368421052631579,0.600877192982456,0.797752808988764,0.747368421052632,0.80775014459225
svm_model_N40_B0_E40_nb_zones_4_highest_sv_std_filters_svdn,40,0,40,4, highest_sv_std_filters, svdn,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.54166667 0.58333333 0.5        0.45454545 0.59090909],0.5,0.473684210526316,0.703125,0.857142857142857,0.931034482758621,0.844827586206896,0.627450980392157,0.888888888888889,0.519444444444444,0.565217391304348,0.764705882352941,0.50140056022409,0.744394618834081,0.89247311827957,0.708862821766048
ensemble_model_N4_B0_E4_nb_zones_4_highest_sv_std_filters_svdn,4,0,4,4, highest_sv_std_filters, svdn,114,38,38,0.6,0.2,0.2, [0.5        0.54166667 0.40909091 0.54545455 0.54545455],0.368421052631579,0.368421052631579,0.747368421052632,1,1,1,0.478260869565217,0.5,0.34375,0.454545454545455,0.416666666666667,0.351190476190476,0.764705882352941,0.757281553398058,0.746456868653052
ensemble_model_N4_B0_E4_nb_zones_4_lowest_sv_std_filters_svdn,4,0,4,4, lowest_sv_std_filters, svdn,124,41,41,0.601941747572815,0.199029126213592,0.199029126213592, [0.61538462 0.61538462 0.45833333 0.58333333 0.5       ],0.536585365853659,0.682926829268293,0.844660194174757,1,1,1,0.612244897959184,0.652173913043478,0.520531400966184,0.697674418604651,0.789473684210526,0.690191387559809,0.851851851851852,0.884615384615385,0.844268476621418
ensemble_model_N8_B0_E8_nb_zones_4_highest_sv_std_filters_svdn,8,0,8,4, highest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.45833333 0.66666667 0.66666667 0.41666667 0.5       ],0.575,0.575,0.83,1,1,1,0.54054054054054,0.625,0.583333333333333,0.653061224489796,0.592592592592593,0.565527065527065,0.83495145631068,0.83495145631068,0.829846862175958
ensemble_model_N8_B0_E8_nb_zones_4_lowest_sv_std_filters_svdn,8,0,8,4, lowest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.625      0.5        0.70833333 0.45833333 0.63636364],0.487179487179487,0.666666666666667,0.831632653061224,1,1,1,0.473684210526316,0.5625,0.498641304347826,0.73469387755102,0.782608695652174,0.641304347826087,0.839024390243902,0.877551020408163,0.831632653061224
ensemble_model_N16_B0_E16_nb_zones_4_lowest_sv_std_filters_svdn,16,0,16,4, lowest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.5        0.54166667 0.54166667 0.5        0.625     ],0.425,0.525,0.785,0.991596638655462,0.983333333333333,0.991666666666667,0.488888888888889,0.407407407407407,0.434472934472935,0.486486486486487,0.473684210526316,0.522556390977444,0.786069651741293,0.745283018867924,0.787535126455239
ensemble_model_N16_B0_E16_nb_zones_4_highest_sv_std_filters_svdn,16,0,16,4, highest_sv_std_filters, svdn,114,38,38,0.6,0.2,0.2, [0.41666667 0.54166667 0.40909091 0.72727273 0.36363636],0.631578947368421,0.473684210526316,0.821052631578947,1,1,1,0.611111111111111,0.611111111111111,0.630555555555556,0.523809523809524,0.5,0.46875,0.822916666666667,0.814432989690721,0.821194989469017
ensemble_model_N26_B0_E26_nb_zones_4_highest_sv_std_filters_svdn,26,0,26,4, highest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.41666667 0.45833333 0.5        0.45833333 0.25      ],0.575,0.55,0.825,1,1,1,0.653061224489796,0.666666666666667,0.552083333333333,0.590909090909091,0.5,0.571428571428571,0.835680751173709,0.809090909090909,0.826767676767677
ensemble_model_N26_B0_E26_nb_zones_4_lowest_sv_std_filters_svdn,26,0,26,4, lowest_sv_std_filters, svdn,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.45833333 0.45833333 0.54166667 0.68181818 0.59090909],0.605263157894737,0.605263157894737,0.833333333333333,0.982758620689655,0.982758620689655,0.982758620689655,0.651162790697674,0.666666666666667,0.598039215686274,0.693877551020408,0.708333333333333,0.568452380952381,0.846153846153846,0.854368932038835,0.831678848041889
ensemble_model_N32_B0_E32_nb_zones_4_lowest_sv_std_filters_svdn,32,0,32,4, lowest_sv_std_filters, svdn,122,40,40,0.603960396039604,0.198019801980198,0.198019801980198, [0.46153846 0.58333333 0.25       0.625      0.625     ],0.575,0.45,0.801980198019802,0.991869918699187,1,0.991803278688525,0.564102564102564,0.578947368421053,0.575187969924812,0.388888888888889,0.5,0.461538461538462,0.797979797979798,0.840425531914894,0.804472025216706
ensemble_model_N32_B0_E32_nb_zones_4_highest_sv_std_filters_svdn,32,0,32,4, highest_sv_std_filters, svdn,114,38,38,0.6,0.2,0.2, [0.58333333 0.33333333 0.54545455 0.40909091 0.54545455],0.421052631578947,0.526315789473684,0.789473684210526,1,1,1,0.541666666666667,0.565217391304348,0.382608695652174,0.4375,0.538461538461538,0.529230769230769,0.793814432989691,0.827956989247312,0.79026715441747
ensemble_model_N40_B0_E40_nb_zones_4_lowest_sv_std_filters_svdn,40,0,40,4, lowest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.54166667 0.58333333 0.54166667 0.58333333 0.41666667],0.45,0.475,0.785,1,1,1,0.476190476190476,0.4,0.466666666666667,0.511627906976744,0.5,0.472222222222222,0.790243902439024,0.757009345794392,0.787106823434831
ensemble_model_N40_B0_E40_nb_zones_4_highest_sv_std_filters_svdn,40,0,40,4, highest_sv_std_filters, svdn,122,40,40,0.603960396039604,0.198019801980198,0.198019801980198, [0.5        0.70833333 0.58333333 0.58333333 0.5       ],0.6,0.55,0.831683168316832,1,1,1,0.652173913043478,0.681818181818182,0.590909090909091,0.55,0.6875,0.572916666666667,0.836538461538462,0.878787878787879,0.832597822889085
ensemble_model_v2_N4_B0_E4_nb_zones_4_highest_sv_std_filters_svdn,4,0,4, zones, highest_sv_std_filters, svdn,120,40,40,0.6,0.2,0.2, [0.5        0.45833333 0.54166667 0.58333333 0.54166667],0.525,0.375,0.745,0.94017094017094,0.916666666666667,0.941666666666666,0.457142857142857,0.421052631578947,0.520050125313283,0.358974358974359,0.304347826086957,0.387468030690537,0.732984293193717,0.686274509803922,0.746198479391757
ensemble_model_v2_N4_B0_E4_nb_zones_4_lowest_sv_std_filters_svdn,4,0,4, zones, lowest_sv_std_filters, svdn,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.625      0.58333333 0.54166667 0.58333333 0.54545455],0.538461538461538,0.615384615384615,0.826530612244898,0.991596638655462,1,0.991525423728814,0.55,0.55,0.538157894736842,0.651162790697674,0.7,0.613157894736842,0.831683168316832,0.848484848484848,0.826304279912527
ensemble_model_v2_N8_B0_E8_nb_zones_4_lowest_sv_std_filters_svdn,8,0,8, zones, lowest_sv_std_filters, svdn,114,38,38,0.6,0.2,0.2, [0.625      0.66666667 0.40909091 0.59090909 0.54545455],0.473684210526316,0.5,0.794736842105263,1,1,1,0.473684210526316,0.45,0.475,0.486486486486487,0.473684210526316,0.5,0.793650793650794,0.78125,0.794880319148936
