model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_v2_N25_B0_E25_nb_zones_6_lab_svdn_corr_L1_H0,25,0,25, zones, lab, svdn,1334,444,444,0.6003600360036,0.1998199819982,0.1998199819982, [0.98880597 0.98880597 0.9962406  0.98120301 0.98496241],0.567567567567568,0.59009009009009,0.831233123312331,0.999250936329588,1,0.999250374812594,0.538461538461538,0.533333333333333,0.565811965811966,0.59009009009009,0.577092511013216,0.590389573478958,0.829157175398633,0.82427536231884,0.831189559513624
svm_model_N25_B0_E25_nb_zones_6_lab_svdne_corr_L1_H0,25,0,25,6, lab, svdne,1346,448,448,0.60035682426405,0.199821587867975,0.199821587867975, [0.76666667 0.78888889 0.8037037  0.72761194 0.7761194 ],0.589285714285714,0.595982142857143,0.738626226583408,0.817807089859852,0.736998514115899,0.835809806835067,0.48314606741573,0.4,0.581974248927039,0.544080604534005,0.486486486486487,0.595013154747668,0.701932858596134,0.621621621621622,0.737489256040493
ensemble_model_N25_B0_E25_nb_zones_6_lab_svdne_corr_L1_H0,25,0,25,6, lab, svdne,1394,464,464,0.600344530577089,0.199827734711456,0.199827734711456, [0.95       0.975      0.97122302 0.97482014 0.98201439],0.601293103448276,0.560344827586207,0.828165374677003,0.992805755395684,0.989956958393113,0.992826398852224,0.621676891615542,0.658008658008658,0.601536517845531,0.578512396694215,0.630630630630631,0.563249199612836,0.8311468472281,0.853913043478261,0.828407033684523
ensemble_model_v2_N25_B0_E25_nb_zones_6_lab_svdne_corr_L1_H0,25,0,25, zones, lab, svdne,1382,460,460,0.600347523892268,0.199826238053866,0.199826238053866, [0.98201439 0.98550725 0.97826087 0.9673913  0.98550725],0.53695652173913,0.554347826086957,0.817549956559513,0.998554913294798,1,0.998552821997106,0.600375234521576,0.730593607305936,0.545794728964171,0.626593806921676,0.735042735042735,0.551149686105438,0.829683698296837,0.894230769230769,0.818013484788096
svm_model_N30_B0_E30_nb_zones_6_lab_svd_corr_L1_H0,30,0,30,6, lab, svd,1280,426,426,0.600375234521576,0.199812382739212,0.199812382739212, [0.98828125 0.98046875 0.98046875 0.99609375 0.9921875 ],0.511737089201878,0.492957746478873,0.800656660412758,0.999219359875097,1,0.99921875,0.677018633540373,1,0.5,0.660377358490566,1,0.5,0.834049199531433,1,0.800281954887218
ensemble_model_N30_B0_E30_nb_zones_6_lab_svd_corr_L1_H0,30,0,30,6, lab, svd,1422,474,474,0.6,0.2,0.2, [0.96853147 0.99295775 0.98239437 0.98591549 0.99647887],0.565400843881857,0.512658227848101,0.815189873417721,0.999297259311314,1,0.99929676511955,0.670926517571885,0.860655737704918,0.556414825374198,0.631578947368421,0.876106194690265,0.528778903796746,0.836322869955157,0.947502116850127,0.815634994505804
ensemble_model_v2_N30_B0_E30_nb_zones_6_lab_svd_corr_L1_H0,30,0,30, zones, lab, svd,1356,452,452,0.6,0.2,0.2, [0.98529412 0.98161765 0.98161765 0.98888889 0.98888889],0.555309734513274,0.657079646017699,0.842477876106195,1,1,1,0.637837837837838,0.753191489361702,0.547102657123247,0.704761904761905,0.770833333333333,0.649567610062893,0.853858784893268,0.901994796183868,0.841241300530959
svm_model_N30_B0_E30_nb_zones_6_lab_svdn_corr_L1_H0,30,0,30,6, lab, svdn,1356,452,452,0.6,0.2,0.2, [0.9375     0.96323529 0.96323529 0.96666667 0.95925926],0.617256637168142,0.579646017699115,0.824778761061947,0.975280898876405,0.960176991150442,0.975663716814159,0.660117878192535,0.721030042918455,0.613939678993474,0.642857142857143,0.753303964757709,0.578874204601077,0.833333333333333,0.869947275922671,0.82445670391499
ensemble_model_N30_B0_E30_nb_zones_6_lab_svdn_corr_L1_H0,30,0,30,6, lab, svdn,1360,453,453,0.60017652250662,0.19991173874669,0.19991173874669, [0.98161765 0.98161765 0.98529412 0.97426471 0.98897059],0.637969094922737,0.58719646799117,0.842012356575463,0.99487929773226,1,0.994852941176471,0.561497326203209,0.475113122171946,0.634108285223904,0.52896725440806,0.454545454545455,0.58988533988534,0.832553788587465,0.786219081272085,0.841963156156325
ensemble_model_v2_N30_B0_E30_nb_zones_6_lab_svdn_corr_L1_H0,30,0,30, zones, lab, svdn,1360,453,453,0.60017652250662,0.19991173874669,0.19991173874669, [0.97426471 0.98529412 0.99264706 0.98161765 0.97058824],0.60485651214128,0.56953642384106,0.834068843777582,0.998531571218796,1,0.998529411764706,0.611713665943601,0.607758620689655,0.604784287720393,0.565701559020045,0.54978354978355,0.56993681993682,0.834507042253521,0.829396325459318,0.834110451242571
svm_model_N30_B0_E30_nb_zones_6_lab_svdne_corr_L1_H0,30,0,30,6, lab, svdne,1436,478,478,0.600334448160535,0.199832775919732,0.199832775919732, [0.92013889 0.94791667 0.92708333 0.92657343 0.93356643],0.577405857740586,0.569037656903766,0.79556856187291,0.940919037199125,0.898328690807799,0.943593314763231,0.634057971014493,0.78125,0.589443897637795,0.648464163822526,0.775510204081633,0.563720767276868,0.805101634117178,0.850884582982308,0.795981710578291
ensemble_model_N30_B0_E30_nb_zones_6_lab_svdne_corr_L1_H0,30,0,30,6, lab, svdne,1306,435,435,0.600183823529412,0.199908088235294,0.199908088235294, [0.97709924 0.97709924 0.98091603 0.98076923 0.97692308],0.56551724137931,0.528735632183908,0.815716911764706,0.994652406417112,0.996937212863706,0.994640122511485,0.615071283095723,0.729468599033816,0.573067632850242,0.595660749506903,0.736585365853659,0.540031813361612,0.82618118768964,0.894835680751174,0.817354834074957
ensemble_model_v2_N30_B0_E30_nb_zones_6_lab_svdne_corr_L1_H0,30,0,30, zones, lab, svdne,1396,465,465,0.600171969045572,0.199914015477214,0.199914015477214, [0.98571429 0.975      0.99285714 0.98561151 0.98201439],0.531182795698925,0.572043010752688,0.820722269991401,1,1,1,0.591760299625468,0.650205761316872,0.525553331108887,0.613592233009709,0.714932126696833,0.578777538758252,0.829447852760736,0.87263339070568,0.820766867174146
svm_model_N35_B0_E35_nb_zones_6_lab_svd_corr_L1_H0,35,0,35,6, lab, svd,1462,487,487,0.600164203612479,0.19991789819376,0.19991789819376, [0.99659864 0.98287671 0.98972603 0.97945205 0.99315068],0.482546201232033,0.503080082135524,0.79679802955665,0.999316473000684,1,0.999316005471956,0.650969529085872,1,0.5,0.669398907103825,1,0.5,0.830305107987659,1,0.797959183673469
ensemble_model_N35_B0_E35_nb_zones_6_lab_svd_corr_L1_H0,35,0,35,6, lab, svd,1356,452,452,0.6,0.2,0.2, [0.97058824 0.97794118 0.99264706 0.98888889 0.99259259],0.564159292035398,0.615044247787611,0.834955752212389,0.998527245949926,1,0.998525073746313,0.618955512572534,0.761904761904762,0.577233372687918,0.690391459074733,0.804979253112033,0.601541759257438,0.846942962659007,0.914083259521701,0.835025714641487
